Produto,Cod. Produto,Ds. Cor,Ds. Tam,226 - UK - RECIFE - 226,238 - UK - RECIFE 2 - 238,240 - UK - RECIFE 3 - 240,242 - UK - RECIFE 4 - 242
DOLEIRA VICHY 70544 V25,51245,CAQUI,U,0.0,0.0,0.0,0.0
DOLEIRA VICHY 70544 V25,51246,PRETO,U,0.0,0.0,0.0,0.0
DOLEIRA VICHY 70544 V25,51247,VERMELHO,U,0.0,0.0,0.0,0.0
ESTOJO NY LISTRA 70556 V25,51240,PRETO,U,0.0,0.0,0.0,0.0
ESTOJO NY LISTRA 70556 V25,51241,AZUL,U,0.0,0.0,0.0,0.0
ESTOJO SILICONE 70606 I26,53906,CAQUI,U,0.0,0.0,0.0,0.0
ESTOJO SILICONE 70606 I26,53907,AZUL,U,0.0,0.0,0.0,0.0
ESTOJO SILICONE 70606 I26,53908,LARANJA,U,0.0,0.0,0.0,0.0
FLAT CADARCO POSADA V25,51517,AZUL/OFF,34,0.0,0.0,0.0,0.0
FLAT CADARCO POSADA V25,51518,AZUL/OFF,35,0.0,0.0,0.0,0.0
FLAT CADARCO POSADA V25,51519,AZUL/OFF,36,0.0,0.0,0.0,0.0
FLAT CADARCO POSADA V25,51520,AZUL/OFF,37,0.0,0.0,0.0,0.0
FLAT CADARCO POSADA V25,51521,AZUL/OFF,38,0.0,0.0,0.0,0.0
FLAT CADARCO POSADA V25,51522,AZUL/OFF,39,0.0,0.0,0.0,0.0
FLAT CADARCO POSADA V25,51523,CARAMELO/OFF,34,0.0,0.0,0.0,0.0
FLAT CADARCO POSADA V25,51524,CARAMELO/OFF,35,0.0,0.0,0.0,0.0
FLAT CADARCO POSADA V25,51525,CARAMELO/OFF,36,0.0,0.0,0.0,0.0
FLAT CADARCO POSADA V25,51526,CARAMELO/OFF,37,0.0,0.0,0.0,0.0
FLAT CADARCO POSADA V25,51527,CARAMELO/OFF,38,0.0,0.0,0.0,0.0
FLAT CADARCO POSADA V25,51528,CARAMELO/OFF,39,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51529,AMARE/LARAN,34,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51530,AMARE/LARAN,35,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51531,AMARE/LARAN,36,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51532,AMARE/LARAN,37,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51533,AMARE/LARAN,38,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51534,AMARE/LARAN,39,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51536,CINZA,34,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51537,CINZA,35,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51538,CINZA,36,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51539,CINZA,37,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51540,CINZA,38,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51541,CINZA,39,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51573,COBRE,34,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51574,COBRE,35,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51575,COBRE,36,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51576,COBRE,37,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51577,COBRE,38,0.0,0.0,0.0,0.0
FLAT CAMURCA VEG TRUDI V25,51578,COBRE,39,0.0,0.0,0.0,1.0
GARRAFA ALUMINIO ACQUA V25,50051,PRETO,U,2.0,3.0,0.0,0.0
GARRAFA ALUMINIO ACQUA V25,50052,BRANCO,U,0.0,1.0,0.0,0.0
GUARDA CHUVA NYLON BORDA P  I26,54865,ROXO,U,6.0,2.0,3.0,3.0
GUARDA CHUVA NYLON BORDA P  I26,54866,AZUL,U,6.0,2.0,3.0,3.0
GUARDA CHUVA NYLON BORDA P  I26,54867,CINZA,U,6.0,3.0,4.0,3.0
GUARDA CHUVA NYLON BORDA P  I26,54868,VINHO,U,5.0,3.0,4.0,3.0
GUARDA CHUVA NYLON BORDA P  I26,54869,LARANJA,U,6.0,3.0,4.0,3.0
GUARDA CHUVA NYLON BORDA P  I26,54870,VERDE,U,2.0,2.0,2.0,3.0
GUARDA CHUVA POLIESTER GOMOS P,51792,VERDE,U,0.0,5.0,3.0,5.0
GUARDA CHUVA POLIESTER GOMOS P,51793,MARROM,U,1.0,5.0,2.0,5.0
GUARDA CHUVA POLIESTER GOMOS P,51794,AZUL,U,6.0,6.0,4.0,6.0
GUARDA CHUVA POLIESTER GOMOS P,51795,MARINHO,U,0.0,6.0,3.0,5.0
GUARDA CHUVA POLIESTER GOMOS P,51796,ROXO,U,0.0,5.0,2.0,6.0
GUARDA CHUVA POLIESTER GOMOS P,51797,CINZA,U,6.0,7.0,5.0,5.0
KIT HANDS FREE COURO 70508 V25,50244,AZUL CLARO,U,0.0,0.0,0.0,0.0
KIT HANDS FREE COURO 70508 V25,50245,LARANJA,U,0.0,0.0,0.0,0.0
KIT HANDS FREE COURO 70508 V25,50246,OFF WHITE,U,0.0,0.0,0.0,0.0
KIT HANDS FREE COURO 70508 V25,50247,PRETO,U,0.0,0.0,0.0,0.0
KIT HANDS FREE COURO 70508 V25,50248,VERDE,U,0.0,0.0,0.0,0.0
KIT LA MONETE COURO 70554 V25,51236,AMARELO,U,0.0,0.0,0.0,0.0
KIT LA MONETE COURO 70554 V25,51237,AZUL CLARO,U,0.0,0.0,0.0,0.0
KIT LA MONETE COURO 70554 V25,51238,PRETO,U,0.0,0.0,0.0,0.0
KIT LA MONETE COURO 70554 V25,51239,VERMELHO,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 I25,51776,MARROM,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 I25,51777,OFF WHITE,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 I25,51778,PRETO,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 I25,51779,VERMELHO,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 I26,55023,PRETO,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 I26,55024,VINHO,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 I26,55025,TAUPE,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 V25,50042,AMARELO,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 V25,50043,CARAMELO,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 V25,50044,OFF WHITE,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 V25,50045,PRETO,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 V25,50046,VERMELHO,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 V26,52795,PRETO,U,0.0,0.0,0.0,1.0
KIT SORRISO COURO 70217 V26,52796,BEGE,U,0.0,0.0,0.0,1.0
KIT SORRISO COURO 70217 V26,52797,VERMELHO,U,0.0,0.0,0.0,0.0
KIT SORRISO COURO 70217 V26,52798,MARROM,U,0.0,0.0,0.0,0.0
KIT TA NA MAO COURO/CORDA 70553 V25,51232,AMARELO,U,0.0,0.0,0.0,0.0
KIT TA NA MAO COURO/CORDA 70553 V25,51233,AZUL CLARO,U,0.0,0.0,0.0,0.0
KIT TA NA MAO COURO/CORDA 70553 V25,51234,PRETO,U,0.0,0.0,0.0,0.0
KIT TA NA MAO COURO/CORDA 70553 V25,51235,VERMELHO,U,0.0,0.0,0.0,0.0
KIT TO GO COURO 70357 I25,52664,VERDE,U,0.0,0.0,0.0,0.0
KIT TO GO COURO 70357 I25,52665,AZUL,U,0.0,0.0,0.0,0.0
KIT TO GO COURO 70357 I25,52666,CARAMELO,U,0.0,0.0,0.0,0.0
KIT TO GO COURO 70357 I25,52667,PRETO,U,0.0,0.0,0.0,0.0
KIT TO GO COURO 70357 V25,50254,PRETO,U,0.0,0.0,0.0,0.0
KIT TO GO COURO 70357 V26,52977,OFF WHITE,U,0.0,0.0,0.0,0.0
KIT TO GO COURO 70357 V26,52978,VERDE,U,0.0,0.0,0.0,0.0
KIT TO GO COURO 70357 V26,52979,PRETO,U,0.0,0.0,0.0,0.0
KIT TO GO COURO 70357 V26,52980,AZUL,U,0.0,0.0,0.0,0.0
KIT VILLA COURO 70563 V25,50853,AZUL,U,0.0,0.0,0.0,0.0
KIT VILLA COURO 70563 V25,50854,VERDE,U,0.0,0.0,0.0,0.0
KIT VILLA COURO 70563 V25,50855,VERMELHO,U,0.0,0.0,0.0,0.0
LANCHEIRA NY CHESS 70506 I26,54119,PRETO,U,0.0,0.0,0.0,0.0
LANCHEIRA NY CHESS 70506 I26,54121,AZUL,U,0.0,0.0,0.0,0.0
LANCHEIRA NY SATIN 70568 V25,50058,AZUL CLARO,U,0.0,0.0,0.0,0.0
LANCHEIRA NY SATIN 70568 V25,50059,OFF WHITE,U,0.0,0.0,0.0,0.0
LANCHEIRA NY SATIN 70568 V25,50060,PRETO,U,0.0,0.0,0.0,0.0
LANCHEIRA NYLON 70575 I25,52673,LISTRA AMARELO,U,0.0,0.0,0.0,0.0
LANCHEIRA NYLON 70575 I25,52674,LISTRA AZUL,U,0.0,0.0,0.0,0.0
LANCHEIRA NYLON 70623 I26,55026,PRETO,U,0.0,0.0,0.0,0.0
LANCHEIRA NYLON 70623 I26,55027,CAQUI,U,0.0,0.0,0.0,0.0
LANCHEIRA NYLON 70623 I26,55028,VERDE,U,0.0,0.0,0.0,0.0
LANCHEIRA VICHY/SATIN 70543 V25,51242,CAQUI,U,0.0,0.0,0.0,0.0
LANCHEIRA VICHY/SATIN 70543 V25,51243,PRETO,U,0.0,0.0,0.0,0.0
LANCHEIRA VICHY/SATIN 70543 V25,51244,VERMELHO,U,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52063,AMARELO,35,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52064,AMARELO,36,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52065,AMARELO,37,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52066,AMARELO,38,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52070,CARAMELO,34,0.0,0.0,0.0,1.0
MOCASSIM COURO MADISON I25,52071,CARAMELO,35,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52072,CARAMELO,36,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52073,CARAMELO,37,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52074,CARAMELO,38,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52075,CARAMELO,39,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52077,VERMELHO,33,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52078,VERMELHO,34,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52079,VERMELHO,35,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52080,VERMELHO,36,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52081,VERMELHO,37,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52082,VERMELHO,38,0.0,0.0,0.0,0.0
MOCASSIM COURO MADISON I25,52083,VERMELHO,39,0.0,0.0,0.0,0.0
MOCASSIM COURO TIP TOP V26,53363,BRANCO/AZ/VD,34,0.0,0.0,0.0,0.0
MOCASSIM COURO TIP TOP V26,53364,BRANCO/AZ/VD,35,0.0,0.0,0.0,0.0
MOCASSIM COURO TIP TOP V26,53365,BRANCO/AZ/VD,36,0.0,0.0,0.0,0.0
MOCASSIM COURO TIP TOP V26,53366,BRANCO/AZ/VD,37,0.0,0.0,0.0,0.0
MOCASSIM COURO TIP TOP V26,53367,BRANCO/AZ/VD,38,0.0,0.0,0.0,0.0
MOCASSIM COURO TIP TOP V26,53368,BRANCO/AZ/VD,39,0.0,0.0,0.0,0.0
MOCASSIM COURO TIP TOP V26,53882,MARROM,34,0.0,0.0,0.0,1.0
MOCASSIM COURO TIP TOP V26,53883,MARROM,35,1.0,0.0,0.0,0.0
MOCASSIM COURO TIP TOP V26,53884,MARROM,36,0.0,0.0,0.0,0.0
MOCASSIM COURO TIP TOP V26,53885,MARROM,37,0.0,0.0,0.0,0.0
MOCASSIM COURO TIP TOP V26,53886,MARROM,38,0.0,0.0,0.0,0.0
MOCASSIM COURO TIP TOP V26,53887,MARROM,39,0.0,0.0,0.0,0.0
MOCASSIM COURO TRESSE V25,50529,CASTANHO,34,0.0,0.0,0.0,0.0
MOCASSIM COURO TRESSE V25,50530,CASTANHO,35,0.0,0.0,0.0,0.0
MOCASSIM COURO TRESSE V25,50531,CASTANHO,36,0.0,0.0,0.0,0.0
MOCASSIM COURO TRESSE V25,50532,CASTANHO,37,0.0,0.0,0.0,0.0
MOCASSIM COURO TRESSE V25,50533,CASTANHO,38,0.0,0.0,0.0,0.0
MOCASSIM COURO TRESSE V25,50534,CASTANHO,39,0.0,0.0,0.0,0.0
MOCASSIM COURO TRESSE V25,50537,OFF WHITE,34,0.0,0.0,0.0,0.0
MOCASSIM COURO TRESSE V25,50538,OFF WHITE,35,0.0,0.0,0.0,0.0
MOCASSIM COURO TRESSE V25,50539,OFF WHITE,36,0.0,0.0,0.0,0.0
MOCASSIM COURO TRESSE V25,50540,OFF WHITE,37,0.0,0.0,0.0,0.0
MOCASSIM COURO TRESSE V25,50541,OFF WHITE,38,0.0,0.0,0.0,0.0
MOCASSIM COURO TRESSE V25,50542,OFF WHITE,39,0.0,0.0,0.0,0.0
MOCASSIM COURO UNO V25,50514,CARAMELO,34,0.0,0.0,0.0,0.0
MOCASSIM COURO UNO V25,50515,CARAMELO,35,0.0,0.0,0.0,0.0
MOCASSIM COURO UNO V25,50516,CARAMELO,36,0.0,0.0,0.0,0.0
MOCASSIM COURO UNO V25,50517,CARAMELO,37,1.0,0.0,0.0,0.0
MOCASSIM COURO UNO V25,50518,CARAMELO,38,1.0,0.0,0.0,0.0
MOCASSIM COURO UNO V25,50519,CARAMELO,39,0.0,0.0,0.0,0.0
MOCASSIM COURO UNO V25,50522,PRETO/OFF,35,0.0,0.0,0.0,1.0
MOCASSIM COURO UNO V25,50523,PRETO/OFF,36,0.0,0.0,0.0,0.0
MOCASSIM COURO UNO V25,50524,PRETO/OFF,37,0.0,0.0,0.0,0.0
MOCASSIM COURO UNO V25,50525,PRETO/OFF,38,0.0,0.0,0.0,0.0
MOCASSIM COURO UNO V25,50526,PRETO/OFF,39,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53621,BEGE,34,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53622,BEGE,35,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53623,BEGE,36,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53624,BEGE,37,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53625,BEGE,38,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53626,BEGE,39,1.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53628,LARANJA,34,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53629,LARANJA,35,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53630,LARANJA,36,1.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53631,LARANJA,37,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53632,LARANJA,38,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53633,LARANJA,39,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53635,OFF WHITE,34,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53636,OFF WHITE,35,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53637,OFF WHITE,36,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53638,OFF WHITE,37,0.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53639,OFF WHITE,38,1.0,0.0,0.0,0.0
MOCASSIM COURO VALENCIA V26,53640,OFF WHITE,39,1.0,0.0,0.0,0.0
MOCHILA COURO 61064 I25,52317,MARROM,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61064 I25,52318,PRETO,U,0.0,1.0,0.0,0.0
MOCHILA COURO 61064 I25,52319,VERDE,U,1.0,0.0,4.0,0.0
MOCHILA COURO 61064 I25,52320,VERMELHO,U,1.0,1.0,0.0,0.0
MOCHILA COURO 61064 I26,55090,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61064 I26,55091,CARAMELO,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61064 I26,55092,TAUPE,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61064 I26,55093,TELHA,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61064 I26,55094,MILITAR,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61064 V25,51202,AMARELO,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61064 V25,51203,AREIA,U,1.0,0.0,0.0,0.0
MOCHILA COURO 61064 V25,51204,CARAMELO,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61064 V25,51205,PRETO,U,0.0,1.0,0.0,0.0
MOCHILA COURO 61064 V25,51206,VERMELHO,U,2.0,1.0,1.0,1.0
MOCHILA COURO 61064 V26,53073,OFF WHITE,U,1.0,1.0,0.0,0.0
MOCHILA COURO 61064 V26,53074,VERDE,U,1.0,1.0,1.0,1.0
MOCHILA COURO 61064 V26,53075,PRETO,U,1.0,1.0,1.0,0.0
MOCHILA COURO 61064 V26,53076,AZUL,U,1.0,1.0,0.0,1.0
MOCHILA COURO 61100 I26,54994,PRETO,U,2.0,1.0,1.0,1.0
MOCHILA COURO 61100 I26,54995,CARAMELO,U,2.0,1.0,1.0,1.0
MOCHILA COURO 61100 I26,54996,TELHA,U,2.0,1.0,1.0,1.0
MOCHILA COURO 61100 I26,54997,TAUPE,U,2.0,1.0,1.0,1.0
MOCHILA COURO 61100 I26,54998,MILITAR,U,2.0,1.0,1.0,1.0
MOCHILA COURO 61100 V25,50367,AREIA,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61100 V25,50368,LARANJA,U,1.0,0.0,0.0,0.0
MOCHILA COURO 61100 V25,50370,CARAMELO,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61100 V26,52952,PRETO,U,2.0,0.0,0.0,1.0
MOCHILA COURO 61100 V26,52953,BEGE,U,2.0,1.0,0.0,0.0
MOCHILA COURO 61100 V26,52954,MARROM,U,2.0,0.0,2.0,0.0
MOCHILA COURO 61100 V26,52955,AZUL,U,2.0,2.0,0.0,0.0
MOCHILA COURO 61279 V25,50580,CAFE,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61293 I25,51764,AREIA,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61293 I25,51765,MARROM,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61293 I25,51766,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61293 I25,51767,VERMELHO,U,1.0,0.0,0.0,0.0
MOCHILA COURO 61293 I26,55095,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61293 I26,55096,CARAMELO,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61293 I26,55097,TELHA,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61293 I26,55098,TAUPE,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61293 I26,55099,MILITAR,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61298 I25,52341,MARROM,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61298 I25,52342,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61298 I25,52343,VERDE,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61298 I25,52344,VERMELHO,U,1.0,0.0,0.0,0.0
MOCHILA COURO 61302 I25,52725,AREIA,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61302 I25,52726,CARAMELO,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61302 I25,52727,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA COURO 61302 I25,52728,VERDE,U,0.0,1.0,0.0,0.0
MOCHILA KING RUBBER 61047 V25,51198,PRETO,U,0.0,0.0,0.0,1.0
MOCHILA KING RUBBER 61047 V25,51275,VERDE,U,0.0,0.0,0.0,0.0
MOCHILA KING RUBBER 61047 V25,51276,OFF WHITE,U,0.0,0.0,0.0,0.0
MOCHILA KING RUBBER 61047 V25,51277,CINZA METAL.,U,1.0,0.0,0.0,0.0
MOCHILA KING RUBBER 61047 V26,54020,PRETO,U,2.0,2.0,1.0,0.0
MOCHILA KING RUBBER 61047 V26,54021,MARROM,U,0.0,3.0,0.0,0.0
MOCHILA KING RUBBER 61047 V26,54022,BEGE,U,1.0,1.0,1.0,0.0
MOCHILA KING RUBBER 61047 V26,54023,MARINHO,U,2.0,2.0,1.0,0.0
MOCHILA KING RUBBER 61049 V26,54024,PRETO,U,2.0,2.0,1.0,0.0
MOCHILA KING RUBBER 61049 V26,54025,MARROM,U,2.0,1.0,1.0,1.0
MOCHILA KING RUBBER 61049 V26,54026,BEGE,U,1.0,1.0,1.0,1.0
MOCHILA KING RUBBER 61049 V26,54027,MARINHO,U,1.0,2.0,1.0,0.0
MOCHILA NY BNT 61048 I25,51922,PRETO,U,0.0,1.0,0.0,0.0
MOCHILA NY BNT 61048 I25,51923,MARINHO,U,0.0,1.0,0.0,1.0
MOCHILA NY BNT 61048 I25,51924,VINHO,U,0.0,0.0,0.0,0.0
MOCHILA NY BNT 61048 I25,51925,MARROM,U,0.0,0.0,0.0,0.0
MOCHILA NY BNT 61048 I25,51926,CARAMELO,U,0.0,0.0,0.0,0.0
MOCHILA NY BNT 61048 I25,51927,VERDE,U,2.0,2.0,1.0,1.0
MOCHILA NY BNT 61151 V26,54016,PRETO,U,1.0,3.0,1.0,0.0
MOCHILA NY BNT 61151 V26,54017,MARINHO,U,0.0,1.0,1.0,0.0
MOCHILA NY BNT 61151 V26,54018,CAQUI,U,1.0,1.0,0.0,0.0
MOCHILA NY BNT 61151 V26,54019,VERMELHO,U,1.0,2.0,1.0,1.0
MOCHILA NY BNT BIG BUK V26,54051,PRETO,U,1.0,3.0,4.0,4.0
MOCHILA NY BNT BIG BUK V26,54052,MARINHO,U,0.0,0.0,0.0,0.0
MOCHILA NY BNT BIG BUK V26,54053,CAQUI,U,1.0,0.0,0.0,0.0
MOCHILA NY BNT BIG BUK V26,54054,MARROM,U,0.0,1.0,0.0,0.0
MOCHILA NY BNT BIG BUK V26,54055,VERMELHO,U,1.0,1.0,0.0,2.0
MOCHILA NY BNT BUK I25,51912,VINHO,U,0.0,0.0,0.0,0.0
MOCHILA NY BNT BUK V26,54046,PRETO,U,0.0,4.0,3.0,2.0
MOCHILA NY BNT BUK V26,54047,MARINHO,U,0.0,2.0,1.0,1.0
MOCHILA NY BNT BUK V26,54048,CAQUI,U,0.0,3.0,0.0,3.0
MOCHILA NY BNT BUK V26,54049,MARROM,U,0.0,3.0,1.0,2.0
MOCHILA NY BNT BUK V26,54050,VERMELHO,U,2.0,2.0,2.0,2.0
MOCHILA NY BNT MINI BUK V26,54041,PRETO,U,0.0,1.0,1.0,1.0
MOCHILA NY BNT MINI BUK V26,54042,MARINHO,U,0.0,1.0,1.0,1.0
MOCHILA NY BNT MINI BUK V26,54043,CAQUI,U,0.0,1.0,0.0,0.0
MOCHILA NY BNT MINI BUK V26,54044,MARROM,U,1.0,0.0,0.0,0.0
MOCHILA NY BNT MINI BUK V26,54045,VERMELHO,U,2.0,0.0,1.0,1.0
MOCHILA NY CHESS BUK I26,54150,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA NY CHESS BUK I26,54151,BEGE,U,0.0,0.0,0.0,0.0
MOCHILA NY CHESS BUK I26,54152,LARANJA,U,0.0,0.0,0.0,0.0
MOCHILA NY CHESS BUK I26,54153,AZUL,U,0.0,0.0,0.0,0.0
MOCHILA NY CHESS MINI BUK I26,54146,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA NY CHESS MINI BUK I26,54147,BEGE,U,0.0,0.0,0.0,0.0
MOCHILA NY CHESS MINI BUK I26,54148,LARANJA,U,0.0,0.0,0.0,0.0
MOCHILA NY CHESS MINI BUK I26,54149,AZUL,U,0.0,0.0,0.0,0.0
MOCHILA NY SATIN 61219 V25,50229,AREIA,U,0.0,0.0,0.0,0.0
MOCHILA NY SATIN 61219 V25,50230,AZUL CLARO,U,0.0,0.0,0.0,0.0
MOCHILA NY SATIN 61219 V25,50231,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT 61243 V25,51191,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT 61243 V25,51192,AZUL,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT 61243 V25,51193,CAQUI,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT 61243 V25,51194,AMARELO,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT 61405 V26,54154,PRETO,U,7.0,4.0,3.0,1.0
MOCHILA NY SOFT 61405 V26,54155,CAQUI,U,1.0,2.0,1.0,0.0
MOCHILA NY SOFT 61406 V26,54156,PRETO,U,6.0,2.0,3.0,0.0
MOCHILA NY SOFT 61406 V26,54157,CAQUI,U,0.0,0.0,1.0,1.0
MOCHILA NY SOFT BIG BUK V25,51295,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT BIG BUK V25,51296,AZUL,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT BIG BUK V25,51297,CAQUI,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT BIG BUK V25,51298,AMARELO,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT BIG BUK V25,51299,LARANJA,U,1.0,0.0,0.0,0.0
MOCHILA NY SOFT BUK V25,51290,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT BUK V25,51291,AZUL,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT BUK V25,51292,CAQUI,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT BUK V25,51293,AMARELO,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT BUK V25,51294,LARANJA,U,0.0,1.0,0.0,0.0
MOCHILA NY SOFT MINI BUK V25,51285,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT MINI BUK V25,51286,AZUL,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT MINI BUK V25,51287,CAQUI,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT MINI BUK V25,51288,AMARELO,U,0.0,0.0,0.0,0.0
MOCHILA NY SOFT MINI BUK V25,51289,LARANJA,U,0.0,0.0,0.0,0.0
MOCHILA NY TWILL 61151 I25,51928,PRETO,U,0.0,0.0,0.0,0.0
MOCHILA NY TWILL 61151 I25,51929,AZUL,U,0.0,0.0,0.0,1.0
MOCHILA NY TWILL 61151 I25,51930,CAQUI,U,0.0,0.0,0.0,0.0
MOCHILA NY TWILL 61151 I25,51931,VERDE,U,3.0,1.0,1.0,2.0
MOCHILA NY TWILL 61151 I25,51932,VERMELHO,U,2.0,1.0,0.0,0.0
MOCHILA NY TWILL BIG BUK I25,52335,PRETO,U,0.0,1.0,0.0,0.0
