Cod. Empresa,Empresa,Referencia Basica,Produto,Cod. Produto,Ds. Cor,Ds. Tam,Nome Fornecedor,Nome Fantasia Fornecedor,Marca,Coleção,Categoria,Subcategoria,Grupo,Pecas Venda Liq,Valor Venda Liq,Saldo Físico Loja,Saldo Deposito Fechado,Compra Pendente
226,226 - UK - RECIFE - 226,2 01 03 008389,PASTA COURO 61280 V25,50581,CAFE,U,MARJU INDUSTRIA E COMERCIO DE COURO EIRELI,MARJU,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,MASCULINO,1,"399,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008389,PASTA COURO 61280 V25,50581,CAFE,U,MARJU INDUSTRIA E COMERCIO DE COURO EIRELI,MARJU,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,MASCULINO,1,629,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008410,BOLSA COURO 61257 V25,51265,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,499,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008410,BOLSA COURO 61257 V25,51266,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,913,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008410,BOLSA COURO 61257 V25,51268,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,0,-160,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008410,BOLSA COURO 61257 V25,51266,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,499,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008410,BOLSA COURO 61257 V25,51268,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,494,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008410,BOLSA COURO 61257 V25,51264,AMARELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,659,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008410,BOLSA COURO 61257 V25,51267,VERMELHO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 01 03 008410,BOLSA COURO 61257 V25,51265,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"593,1",0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008410,BOLSA COURO 61257 V25,51267,VERMELHO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,659,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008411,BOLSA COURO 61258 V25,51376,AMARELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,280,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008411,BOLSA COURO 61258 V25,51376,AMARELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,0,0,1,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008411,BOLSA COURO 61258 V25,51378,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"294,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008411,BOLSA COURO 61258 V25,51377,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"294,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008411,BOLSA COURO 61258 V25,51380,VERMELHO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,882,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008411,BOLSA COURO 61258 V25,51377,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,441,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008411,BOLSA COURO 61258 V25,51378,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"294,5",0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008411,BOLSA COURO 61258 V25,51379,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,898,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008411,BOLSA COURO 61258 V25,51379,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,441,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008411,BOLSA COURO 61258 V25,51378,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,449,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008412,BOLSA COURO 61259 V25,51383,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"349,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008412,BOLSA COURO 61259 V25,51385,VERMELHO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,529,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008412,BOLSA COURO 61259 V25,51384,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"349,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008412,BOLSA COURO 61259 V25,51383,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,529,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008450,BOLSA COURO 61179 V25,51647,LARANJA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,524,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008450,BOLSA COURO 61179 V25,51648,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,"943,25",0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008450,BOLSA COURO 61179 V25,51649,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,3,"1521,15",0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008450,BOLSA COURO 61179 V25,51648,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"497,8",0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008450,BOLSA COURO 61179 V25,51649,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,364,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008450,BOLSA COURO 61179 V25,51647,LARANJA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"485,1",1,0,0
226,226 - UK - RECIFE - 226,2 01 03 008450,BOLSA COURO 61179 V25,51648,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"349,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008450,BOLSA COURO 61179 V25,51648,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,1078,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008450,BOLSA COURO 61179 V25,51647,LARANJA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,539,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008450,BOLSA COURO 61179 V25,51646,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,"821,1",0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008450,BOLSA COURO 61179 V25,51646,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,524,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008450,BOLSA COURO 61179 V25,51646,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,539,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008450,BOLSA COURO 61179 V25,51647,LARANJA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,699,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008450,BOLSA COURO 61179 V25,51649,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,524,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008450,BOLSA COURO 61179 V25,51649,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"349,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008451,BOLSA COURO 61181 V25,51650,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"305,15",0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008451,BOLSA COURO 61181 V25,51651,LARANJA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,359,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008451,BOLSA COURO 61181 V25,51653,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,359,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008451,BOLSA COURO 61181 V25,51653,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,718,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008451,BOLSA COURO 61181 V25,51651,LARANJA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,"608,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008451,BOLSA COURO 61181 V25,51652,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,374,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008451,BOLSA COURO 61181 V25,51652,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,718,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008451,BOLSA COURO 61181 V25,51651,LARANJA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"336,6",0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008451,BOLSA COURO 61181 V25,51653,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"249,5",0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008451,BOLSA COURO 61181 V25,51650,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"305,15",0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008451,BOLSA COURO 61181 V25,51653,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,499,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008451,BOLSA COURO 61181 V25,51651,LARANJA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,359,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008451,BOLSA COURO 61181 V25,51650,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,359,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008452,BOLSA COURO 61186 V25,51656,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,"904,65",0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008452,BOLSA COURO 61186 V25,51654,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,489,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008452,BOLSA COURO 61186 V25,51655,LARANJA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,471,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008452,BOLSA COURO 61186 V25,51655,LARANJA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,479,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008452,BOLSA COURO 61186 V25,51655,LARANJA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,629,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008452,BOLSA COURO 61186 V25,51656,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"415,65",0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008452,BOLSA COURO 61186 V25,51656,PRETO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"314,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008452,BOLSA COURO 61186 V25,51654,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,471,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008452,BOLSA COURO 61186 V25,51654,AREIA,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,471,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008452,BOLSA COURO 61186 V25,51657,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,489,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008452,BOLSA COURO 61186 V25,51657,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,978,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008452,BOLSA COURO 61186 V25,51657,CARAMELO,U,BMCG INDUSTRIA E COMERCIO DE COURO LTDA EPP,BMCG,UNCLE K,VERAO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,471,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008506,BOLSA COURO 61290 I25,51729,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,4,"1358,6",0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008506,BOLSA COURO 61290 I25,51728,MARROM,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,4,"1473,1",0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008506,BOLSA COURO 61290 I25,51728,MARROM,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,"625,1",0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008506,BOLSA COURO 61290 I25,51729,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,3,"718,39",0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008506,BOLSA COURO 61290 I25,51729,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,758,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008506,BOLSA COURO 61290 I25,51728,MARROM,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,3,"1086,9",0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008506,BOLSA COURO 61290 I25,51729,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,3,"1086,9",0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008506,BOLSA COURO 61290 I25,51727,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,"699,54",0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008506,BOLSA COURO 61290 I25,51730,VERMELHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,3,"929,6",0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008506,BOLSA COURO 61290 I25,51730,VERMELHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,329,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008506,BOLSA COURO 61290 I25,51727,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,3,"872,5",0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008506,BOLSA COURO 61290 I25,51728,MARROM,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,4,"989,99",0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008506,BOLSA COURO 61290 I25,51727,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,"600,6",0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008506,BOLSA COURO 61290 I25,51730,VERMELHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"193,05",0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008506,BOLSA COURO 61290 I25,51730,VERMELHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,429,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008506,BOLSA COURO 61290 I25,51727,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,"600,6",0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008507,BOLSA COURO 61291 I25,51733,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,225,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008507,BOLSA COURO 61291 I25,51734,VERMELHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,"287,1",0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008507,BOLSA COURO 61291 I25,51734,VERMELHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,199,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008507,BOLSA COURO 61291 I25,51733,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,199,0,0,0
242,242 - UK - RECIFE 4 - 242,2 01 03 008507,BOLSA COURO 61291 I25,51734,VERMELHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,199,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008507,BOLSA COURO 61291 I25,51731,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,3,"603,1",0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008507,BOLSA COURO 61291 I25,51733,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,"588,1",0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008507,BOLSA COURO 61291 I25,51733,PRETO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,3,"796,9",0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008507,BOLSA COURO 61291 I25,51731,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,299,0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008507,BOLSA COURO 61291 I25,51732,MARROM,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,618,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008507,BOLSA COURO 61291 I25,51734,VERMELHO,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,299,0,0,0
240,240 - UK - RECIFE 3 - 240,2 01 03 008507,BOLSA COURO 61291 I25,51732,MARROM,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,524,0,0,0
226,226 - UK - RECIFE - 226,2 01 03 008507,BOLSA COURO 61291 I25,51732,MARROM,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,2,"538,2",0,0,0
238,238 - UK - RECIFE 2 - 238,2 01 03 008507,BOLSA COURO 61291 I25,51731,AREIA,U,"CAJU BOLSAS, SAPATOS E ACESSORIOS LTDA.",OPERA - TARSILA,UNCLE K,INVERNO 2025,BOLSAS,BOLSA COURO,BOLSAS COURO,1,199,0,0,0
